,sampling_week,effective_concentration_rolling_average,region,state,name,fipscode
4356,2022-03-23,26.73644285158466,South,GA,"Lowndes County, GA",13185
4357,2022-03-23,145.02099509079804,Northeast,PA,"Luzerne County, PA",42079
4358,2022-03-23,109.98849122000884,South,AL,"Madison County, AL",1089
4359,2022-03-23,39.89577377630555,Midwest,WI,"Marathon County, WI",55073
4360,2022-03-23,117.34135127962456,Northeast,NH,"Merrimack County, NH",33013
4361,2022-03-23,171.34167777315113,South,FL,"Miami-Dade County, FL",12086
4362,2022-03-23,77.36632196140222,Northeast,CT,"Middlesex County, CT",9007
4363,2022-03-23,359.5265691790892,Northeast,MA,"Middlesex County, MA",25017
4364,2022-03-23,130.6951750752553,Northeast,NJ,"Middlesex County, NJ",34023
4365,2022-03-23,167.3104146835271,Northeast,NJ,"Monmouth County, NJ",34025
4366,2022-03-23,120.50967175233308,West,CA,"Monterey County, CA",6053
4367,2022-03-23,85.76381757577174,Northeast,PA,"Montgomery County, PA",42091
4368,2022-03-23,94.6295975164076,South,DE,"New Castle County, DE",10003
4369,2022-03-23,71.78624515781347,Northeast,CT,"New Haven County, CT",9009
4370,2022-03-23,180.78583296013065,South,WV,"Ohio County, WV",54069
4371,2022-03-23,74.92938929097818,South,OK,"Oklahoma County, OK",40109
4372,2022-03-23,66.36829085620542,South,FL,"Orange County, FL",12095
4373,2022-03-23,114.38719460835864,South,FL,"Palm Beach County, FL",12099
4374,2022-03-23,70.22377160381104,West,MT,"Park County, MT",30067
4375,2022-03-23,250.08151466638267,Northeast,ME,"Penobscot County, ME",23019
4376,2022-03-23,176.41700088811822,Midwest,IL,"Peoria County, IL",17143
4377,2022-03-23,99.84797080820776,South,SC,"Pickens County, SC",45077
4378,2022-03-23,57.26385047557534,West,AZ,"Pima County, AZ",4019
4379,2022-03-23,16.844677365788936,Northeast,ME,"Piscataquis County, ME",23021
4380,2022-03-23,82.69654097289978,West,CA,"Placer County, CA",6061
4381,2022-03-23,160.6634014166195,Northeast,MA,"Plymouth County, MA",25023
4382,2022-03-23,94.15757568670809,Midwest,IA,"Polk County, IA",19153
4383,2022-03-23,376.67160868576485,Northeast,RI,"Providence County, RI",44007
4384,2022-03-23,78.2829104945698,South,AR,"Pulaski County, AR",5119
4385,2022-03-23,128.14629809418426,South,VA,"Pulaski County, VA",51155
4386,2022-03-23,33.341910546831365,West,CA,"Riverside County, CA",6065
4387,2022-03-23,55.62967230469829,West,CA,"Sacramento County, CA",6067
4388,2022-03-23,100.1938975245766,West,CA,"San Diego County, CA",6073
4389,2022-03-23,46.585393531058905,Midwest,KS,"Sedgwick County, KS",20173
4390,2022-03-23,81.39411356721229,South,FL,"Seminole County, FL",12117
4391,2022-03-23,73.80495053909209,West,WA,"Skagit County, WA",53057
4392,2022-03-23,68.78900515056141,West,CA,"Sonoma County, CA",6097
4393,2022-03-23,81.91238659286141,US Territories,VI,"St. Croix Island, VI",78010
4394,2022-03-23,27.99246044159952,US Territories,VI,"St. John Island, VI",78020
4395,2022-03-23,85.59732011364169,South,VA,"Stafford County, VA",51179
4396,2022-03-23,197.4519122630559,Northeast,MA,"Suffolk County, MA",25025
4397,2022-03-23,93.68864086882172,Midwest,OH,"Summit County, OH",39153
4398,2022-03-23,107.69020808821612,Midwest,IN,"Tippecanoe County, IN",18157
4399,2022-03-23,69.20220100102588,South,TX,"Travis County, TX",48453
4400,2022-03-23,141.7765907061692,Northeast,NJ,"Union County, NJ",34039
4401,2022-03-23,158.77877503629148,Northeast,ME,"Waldo County, ME",23027
4402,2022-03-23,852.9294084304421,Northeast,ME,"Washington County, ME",23029
4403,2022-03-23,200.37981888654508,Northeast,RI,"Washington County, RI",44009
4404,2022-03-23,99.63798355197594,West,NV,"Washoe County, NV",32031
4405,2022-03-23,33.05482215088937,Northeast,PA,"Westmoreland County, PA",42129
4406,2022-03-23,96.28040839085808,Midwest,IL,"Winnebago County, IL",17201
4407,2022-03-23,293.2659586902344,Northeast,MA,"Worcester County, MA",25027
4408,2022-03-23,67.68513571347448,West,OR,"Yamhill County, OR",41071
4409,2022-03-23,73.09432909326057,West,AZ,"Yavapai County, AZ",4025
4410,2022-03-23,212.55768207038892,Northeast,ME,"York County, ME",23031
4411,2022-03-30,65.42159774934866,West,ID,"Ada County, ID",16001
4412,2022-03-30,103.33473432267836,South,VA,"Alexandria City, VA",51510
4413,2022-03-30,106.19859148173828,South,SC,"Anderson County, SC",45007
4414,2022-03-30,463.77387365411806,Northeast,ME,"Androscoggin County, ME",23001
4415,2022-03-30,193.2703226987214,West,CO,"Arapahoe County, CO",8005
4416,2022-03-30,148.27076801942968,South,VA,"Arlington County, VA",51013
4417,2022-03-30,561.6791648202151,Northeast,ME,"Aroostook County, ME",23003
4418,2022-03-30,198.4669039105778,Northeast,MA,"Barnstable County, MA",25001
4419,2022-03-30,138.91272527501732,South,AR,"Benton County, AR",5007
4420,2022-03-30,32.56185342943254,West,WA,"Benton County, WA",53005
4421,2022-03-30,302.3882857332879,Northeast,MA,"Berkshire County, MA",25003
4422,2022-03-30,261.64585203752944,Northeast,MA,"Bristol County, MA",25005
4423,2022-03-30,80.0934109363271,Midwest,MO,"Cape Girardeau County, MO",29031
4424,2022-03-30,368.7849923081421,Northeast,PA,"Chester County, PA",42029
4425,2022-03-30,505.652127692784,Northeast,VT,"Chittenden County, VT",50007
4426,2022-03-30,87.40451362593997,West,NV,"Clark County, NV",32003
4427,2022-03-30,281.4587547587686,Northeast,ME,"Cumberland County, ME",23005
4428,2022-03-30,83.51807781576123,South,NC,"Cumberland County, NC",37051
4429,2022-03-30,148.11224165265511,Midwest,MN,"Dakota County, MN",27037
4430,2022-03-30,78.72922071376132,Northeast,PA,"Dauphin County, PA",42043
4431,2022-03-30,217.43373155422395,West,UT,"Davis County, UT",49011
4432,2022-03-30,272.8043262519249,West,OR,"Deschutes County, OR",41017
4433,2022-03-30,93.54893968864523,South,LA,"East Baton Rouge Parish, LA",22033
4434,2022-03-30,56.54838387273122,West,NV,"Elko County, NV",32007
4435,2022-03-30,99.42644912513522,Northeast,PA,"Erie County, PA",42049
4436,2022-03-30,402.5869068930056,Northeast,MA,"Essex County, MA",25009
4437,2022-03-30,135.0703610010128,Northeast,NJ,"Essex County, NJ",34013
4438,2022-03-30,323.70603751826724,Northeast,CT,"Fairfield County, CT",9001
4439,2022-03-30,112.02322497596184,Northeast,PA,"Franklin County, PA",42055
4440,2022-03-30,80.93830490619642,South,SC,"Greenville County, SC",45045
4441,2022-03-30,144.208684759162,Midwest,IN,"Hamilton County, IN",18057
4442,2022-03-30,131.33758527535375,South,TN,"Hamilton County, TN",47065
4443,2022-03-30,443.464014388016,Northeast,MA,"Hampshire County, MA",25015
4444,2022-03-30,679.0418697984322,Northeast,ME,"Hancock County, ME",23009
4445,2022-03-30,75.71544056132117,South,KY,"Harrison County, KY",21097
4446,2022-03-30,120.40018869309124,South,VA,"Harrisonburg City, VA",51660
4447,2022-03-30,199.081164209103,Northeast,CT,"Hartford County, CT",9003
4448,2022-03-30,208.91676439360947,Midwest,MN,"Hennepin County, MN",27053
4449,2022-03-30,146.91153872701756,South,FL,"Hillsborough County, FL",12057
4450,2022-03-30,8.042313796881862,South,MS,"Hinds County, MS",28049
4451,2022-03-30,129.23486050610418,Northeast,PA,"Indiana County, PA",42063
4452,2022-03-30,192.3842300217381,Midwest,KS,"Johnson County, KS",20091
4453,2022-03-30,81.20256555016184,Midwest,IL,"Kankakee County, IL",17091
4454,2022-03-30,672.5068338352887,Northeast,ME,"Kennebec County, ME",23011
4455,2022-03-30,75.69997904021537,South,KY,"Kenton County, KY",21117
4456,2022-03-30,208.7034922316525,Northeast,PA,"Lackawanna County, PA",42069
4457,2022-03-30,196.0807639048652,Midwest,IN,"Lake County, IN",18089
4458,2022-03-30,94.60482624243495,West,ID,"Latah County, ID",16057
4459,2022-03-30,95.2411276529566,South,VA,"Loudoun County, VA",51107
4460,2022-03-30,38.57815713254291,South,GA,"Lowndes County, GA",13185
4461,2022-03-30,158.7306095713243,Northeast,PA,"Luzerne County, PA",42079
4462,2022-03-30,106.49298203348862,South,AL,"Madison County, AL",1089
4463,2022-03-30,80.6684418117065,Midwest,WI,"Marathon County, WI",55073
4464,2022-03-30,315.8634296372235,Northeast,NH,"Merrimack County, NH",33013
4465,2022-03-30,296.73836734219736,South,FL,"Miami-Dade County, FL",12086
4466,2022-03-30,170.0614466240239,Northeast,CT,"Middlesex County, CT",9007
4467,2022-03-30,358.2678923038605,Northeast,MA,"Middlesex County, MA",25017
4468,2022-03-30,189.6469736567304,Northeast,NJ,"Middlesex County, NJ",34023
4469,2022-03-30,301.1252252756686,Northeast,NJ,"Monmouth County, NJ",34025
4470,2022-03-30,222.0228741343612,West,CA,"Monterey County, CA",6053
4471,2022-03-30,176.85430027820792,Northeast,PA,"Montgomery County, PA",42091
4472,2022-03-30,88.2901443605031,Northeast,MA,"Nantucket County, MA",25019
4473,2022-03-30,127.49278248218798,South,DE,"New Castle County, DE",10003
4474,2022-03-30,130.44305292501278,Northeast,CT,"New Haven County, CT",9009
4475,2022-03-30,165.8433696143136,South,WV,"Ohio County, WV",54069
4476,2022-03-30,74.91167430828777,South,OK,"Oklahoma County, OK",40109
4477,2022-03-30,123.3399959057864,South,FL,"Orange County, FL",12095
4478,2022-03-30,123.50394088375891,West,MT,"Park County, MT",30067
4479,2022-03-30,574.3941613248752,Northeast,ME,"Penobscot County, ME",23019
4480,2022-03-30,241.0376506175033,Midwest,IL,"Peoria County, IL",17143
4481,2022-03-30,114.72623927924552,South,SC,"Pickens County, SC",45077
4482,2022-03-30,67.80490836188248,West,AZ,"Pima County, AZ",4019
4483,2022-03-30,31.08011809552113,Northeast,ME,"Piscataquis County, ME",23021
4484,2022-03-30,107.24017254754716,West,CA,"Placer County, CA",6061
4485,2022-03-30,300.25516312033307,Northeast,MA,"Plymouth County, MA",25023
4486,2022-03-30,93.41236252031378,Midwest,IA,"Polk County, IA",19153
4487,2022-03-30,513.2109498090423,Northeast,RI,"Providence County, RI",44007
4488,2022-03-30,132.9703481409942,South,AR,"Pulaski County, AR",5119
4489,2022-03-30,134.8215597324267,South,VA,"Pulaski County, VA",51155
4490,2022-03-30,33.806197038523884,West,CA,"Riverside County, CA",6065
4491,2022-03-30,67.59133820842463,West,CA,"Sacramento County, CA",6067
4492,2022-03-30,59.77473345716282,West,UT,"Salt Lake County, UT",49035
4493,2022-03-30,117.6664942353937,West,CA,"San Diego County, CA",6073
4494,2022-03-30,46.38578003060238,Midwest,KS,"Sedgwick County, KS",20173
4495,2022-03-30,123.31765019947076,South,FL,"Seminole County, FL",12117
4496,2022-03-30,75.45846554449976,West,WA,"Skagit County, WA",53057
4497,2022-03-30,72.5837508798457,West,CA,"Sonoma County, CA",6097
4498,2022-03-30,98.58207070054888,US Territories,VI,"St. Croix Island, VI",78010
4499,2022-03-30,100.59529108147107,US Territories,VI,"St. John Island, VI",78020
4500,2022-03-30,77.69051186249418,South,VA,"Stafford County, VA",51179
4501,2022-03-30,309.46749056080006,Northeast,MA,"Suffolk County, MA",25025
4502,2022-03-30,45.38187759718631,Midwest,OH,"Summit County, OH",39153
4503,2022-03-30,155.65072650181122,Midwest,IN,"Tippecanoe County, IN",18157
4504,2022-03-30,86.79666425109002,South,TX,"Travis County, TX",48453
4505,2022-03-30,146.75748637494632,Northeast,ME,"Waldo County, ME",23027
4506,2022-03-30,849.2973610572002,Northeast,ME,"Washington County, ME",23029
4507,2022-03-30,113.60065782256538,Northeast,RI,"Washington County, RI",44009
4508,2022-03-30,70.08144538442623,West,NV,"Washoe County, NV",32031
4509,2022-03-30,40.83977377920719,Northeast,PA,"Westmoreland County, PA",42129
4510,2022-03-30,124.80991563282264,Midwest,IL,"Winnebago County, IL",17201
4511,2022-03-30,479.0340362369498,Northeast,MA,"Worcester County, MA",25027
4512,2022-03-30,109.04796821261824,West,OR,"Yamhill County, OR",41071
4513,2022-03-30,91.01305183348153,West,AZ,"Yavapai County, AZ",4025
4514,2022-03-30,148.31605809197035,Northeast,ME,"York County, ME",23031
4515,2022-04-06,122.19086936589956,West,ID,"Ada County, ID",16001
4516,2022-04-06,206.50500367337804,South,VA,"Alexandria City, VA",51510
4517,2022-04-06,167.98050250070267,South,SC,"Anderson County, SC",45007
4518,2022-04-06,511.0256003553554,Northeast,ME,"Androscoggin County, ME",23001
4519,2022-04-06,245.9413841430644,West,CO,"Arapahoe County, CO",8005
4520,2022-04-06,285.7216541701958,South,VA,"Arlington County, VA",51013
4521,2022-04-06,1205.1719551352792,Northeast,ME,"Aroostook County, ME",23003
4522,2022-04-06,548.2145725112794,Northeast,MA,"Barnstable County, MA",25001
4523,2022-04-06,211.1279277055837,South,AR,"Benton County, AR",5007
4524,2022-04-06,66.23360672986114,West,WA,"Benton County, WA",53005
4525,2022-04-06,384.4993691780449,Northeast,MA,"Berkshire County, MA",25003
4526,2022-04-06,490.1476384447381,Northeast,MA,"Bristol County, MA",25005
4527,2022-04-06,57.33164477782676,Midwest,MO,"Cape Girardeau County, MO",29031
4528,2022-04-06,527.3802988234602,Northeast,PA,"Chester County, PA",42029
4529,2022-04-06,1434.875053793127,Northeast,VT,"Chittenden County, VT",50007
4530,2022-04-06,145.32566465672207,West,NV,"Clark County, NV",32003
4531,2022-04-06,419.7263934051502,Northeast,ME,"Cumberland County, ME",23005
4532,2022-04-06,172.72332116851558,South,NC,"Cumberland County, NC",37051
4533,2022-04-06,240.8788940157673,Midwest,MN,"Dakota County, MN",27037
4534,2022-04-06,99.3140760209374,Northeast,PA,"Dauphin County, PA",42043
4535,2022-04-06,235.08774344527976,West,UT,"Davis County, UT",49011
4536,2022-04-06,273.16631982428265,West,OR,"Deschutes County, OR",41017
4537,2022-04-06,90.21127421034254,South,LA,"East Baton Rouge Parish, LA",22033
4538,2022-04-06,129.8641701665869,West,NV,"Elko County, NV",32007
4539,2022-04-06,272.69760999188225,Northeast,PA,"Erie County, PA",42049
4540,2022-04-06,529.4737426698769,Northeast,MA,"Essex County, MA",25009
4541,2022-04-06,216.63764949195445,Northeast,NJ,"Essex County, NJ",34013
4542,2022-04-06,426.6524409369237,Northeast,CT,"Fairfield County, CT",9001
4543,2022-04-06,165.89472550925186,Northeast,PA,"Franklin County, PA",42055
4544,2022-04-06,139.7608361150503,South,SC,"Greenville County, SC",45045
4545,2022-04-06,222.9710999451527,Midwest,IN,"Hamilton County, IN",18057
4546,2022-04-06,239.57834213868705,South,TN,"Hamilton County, TN",47065
4547,2022-04-06,519.6196224784034,Northeast,MA,"Hampshire County, MA",25015
4548,2022-04-06,292.71294743278696,Northeast,ME,"Hancock County, ME",23009
4549,2022-04-06,198.80472806487384,South,KY,"Harrison County, KY",21097
4550,2022-04-06,156.94584685045928,South,VA,"Harrisonburg City, VA",51660
4551,2022-04-06,440.8018942625511,Northeast,CT,"Hartford County, CT",9003
4552,2022-04-06,308.8250915019034,Midwest,MN,"Hennepin County, MN",27053
4553,2022-04-06,175.49075013895504,South,FL,"Hillsborough County, FL",12057
4554,2022-04-06,28.97284677873265,South,MS,"Hinds County, MS",28049
4555,2022-04-06,361.4209831619507,Northeast,PA,"Indiana County, PA",42063
4556,2022-04-06,206.0195469699181,South,KY,"Jefferson County, KY",21111
4557,2022-04-06,267.06084934367453,Midwest,KS,"Johnson County, KS",20091
4558,2022-04-06,191.1885042375536,Midwest,IL,"Kankakee County, IL",17091
4559,2022-04-06,20.19381423116833,South,TX,"Kaufman County, TX",48257
4560,2022-04-06,875.1588726892518,Northeast,ME,"Kennebec County, ME",23011
4561,2022-04-06,121.41707117784108,South,KY,"Kenton County, KY",21117
4562,2022-04-06,308.63972254394406,Northeast,PA,"Lackawanna County, PA",42069
4563,2022-04-06,344.5429647342453,Midwest,IN,"Lake County, IN",18089
4564,2022-04-06,184.3384032568397,West,ID,"Latah County, ID",16057
4566,2022-04-06,155.64486876909623,South,VA,"Loudoun County, VA",51107
4567,2022-04-06,107.00757497503206,South,GA,"Lowndes County, GA",13185
4568,2022-04-06,227.6415653240652,Northeast,PA,"Luzerne County, PA",42079
4569,2022-04-06,185.61793845219492,South,AL,"Madison County, AL",1089
4570,2022-04-06,206.4924828253287,Midwest,WI,"Marathon County, WI",55073
4571,2022-04-06,351.9477349066487,Northeast,NH,"Merrimack County, NH",33013
4572,2022-04-06,314.7131784313115,South,FL,"Miami-Dade County, FL",12086
4573,2022-04-06,291.4169981406281,Northeast,CT,"Middlesex County, CT",9007
4574,2022-04-06,565.1579764908068,Northeast,MA,"Middlesex County, MA",25017
4575,2022-04-06,297.58472908366946,Northeast,NJ,"Middlesex County, NJ",34023
4576,2022-04-06,447.3520631780332,Northeast,NJ,"Monmouth County, NJ",34025
4577,2022-04-06,598.9776896055239,West,CA,"Monterey County, CA",6053
4578,2022-04-06,229.97596532168828,Northeast,PA,"Montgomery County, PA",42091
4579,2022-04-06,797.8701355410712,Northeast,NY,"Nassau County, NY",36059
4580,2022-04-06,207.96348656270155,South,DE,"New Castle County, DE",10003
4581,2022-04-06,261.1858718547237,Northeast,CT,"New Haven County, CT",9009
4582,2022-04-06,101.08217452532392,South,WV,"Ohio County, WV",54069
4583,2022-04-06,87.04504996592664,South,OK,"Oklahoma County, OK",40109
4584,2022-04-06,222.26666192904003,South,FL,"Orange County, FL",12095
4585,2022-04-06,289.5082922629305,South,FL,"Palm Beach County, FL",12099
4586,2022-04-06,308.8570374367594,West,MT,"Park County, MT",30067
4587,2022-04-06,956.9471034165492,Northeast,ME,"Penobscot County, ME",23019
4588,2022-04-06,350.30973912822964,Midwest,IL,"Peoria County, IL",17143
4589,2022-04-06,112.99776097041176,South,SC,"Pickens County, SC",45077
4590,2022-04-06,94.54110635763352,West,AZ,"Pima County, AZ",4019
4591,2022-04-06,181.6741465794516,Northeast,ME,"Piscataquis County, ME",23021
4592,2022-04-06,163.4989851128044,West,CA,"Placer County, CA",6061
4593,2022-04-06,592.9949350152111,Northeast,MA,"Plymouth County, MA",25023
4594,2022-04-06,150.54479713023474,Midwest,IA,"Polk County, IA",19153
4595,2022-04-06,448.6802565984076,Northeast,RI,"Providence County, RI",44007
4596,2022-04-06,141.2728213576233,South,AR,"Pulaski County, AR",5119
4597,2022-04-06,234.57123645608803,South,VA,"Pulaski County, VA",51155
4598,2022-04-06,26.330249852993543,West,CA,"Riverside County, CA",6065
4599,2022-04-06,83.09074213757117,West,CA,"Sacramento County, CA",6067
4600,2022-04-06,77.6639417326174,West,UT,"Salt Lake County, UT",49035
4601,2022-04-06,157.29948619805182,West,CA,"San Diego County, CA",6073
4602,2022-04-06,73.29212312299245,Midwest,KS,"Sedgwick County, KS",20173
4603,2022-04-06,253.1080404097625,South,FL,"Seminole County, FL",12117
4604,2022-04-06,155.00662045152922,West,WA,"Skagit County, WA",53057
4605,2022-04-06,134.79930492525136,West,CA,"Sonoma County, CA",6097
4606,2022-04-06,112.33487036800642,US Territories,VI,"St. Croix Island, VI",78010
4607,2022-04-06,26.53632923282381,US Territories,VI,"St. John Island, VI",78020
4608,2022-04-06,4705.239688119525,US Territories,VI,"St. Thomas Island, VI",78030
4609,2022-04-06,160.5123279954474,South,VA,"Stafford County, VA",51179
4610,2022-04-06,455.7715815412657,Northeast,MA,"Suffolk County, MA",25025
